index	theme	name	width	height	offset	datalen	format
0	G	POWERON0	320	170	0x6930	108800	rgb565
1	G	POWERON1	320	170	0x21230	108800	rgb565
2	G	Z_POWERON0	320	170	0x3bb30	108800	rgb565
3	G	Z_POWERON1	320	170	0x56430	108800	rgb565
4	G	Z_POWERON2	320	170	0x70d30	108800	rgb565
5	G	Z_POWERON3	320	170	0x8b630	108800	rgb565
6	G	Z_POWERON4	320	170	0xa5f30	108800	rgb565
7	G	Z_POWERON5	320	170	0xc0830	108800	rgb565
8	G	Z_POWERON6	320	170	0xdb130	108800	rgb565
9	G	Z_POWERON7	320	170	0xf5a30	108800	rgb565
10	G	Z_POWERON8	320	170	0x110330	108800	rgb565
11	G	Z_POWERON9	320	170	0x12ac30	108800	rgb565
12	G	Z_POWERON10	320	170	0x145530	108800	rgb565
13	G	Z_POWERON11	320	170	0x15fe30	108800	rgb565
14	G	Z_POWERON12	320	170	0x17a730	108800	rgb565
15	G	Z_POWERON13	320	170	0x195030	108800	rgb565
16	G	Z_POWERON14	320	170	0x1af930	108800	rgb565
17	G	Z_POWERON15	320	170	0x1ca230	108800	rgb565
18	G	Z_POWERON16	320	170	0x1e4b30	108800	rgb565
19	G	Z_POWERON17	320	170	0x1ff430	108800	rgb565
20	G	Z_POWERON18	320	170	0x219d30	108800	rgb565
21	G	Z_POWERON19	320	170	0x234630	108800	rgb565
22	G	Z_POWERON20	320	170	0x24ef30	108800	rgb565
23	G	Z_POWERON21	320	170	0x269830	108800	rgb565
24	G	Z_POWERON22	320	170	0x284130	108800	rgb565
25	G	Z_POWERON23	320	170	0x29ea30	108800	rgb565
26	G	Z_POWERON24	320	170	0x2b9330	108800	rgb565
27	G	Z_POWERON25	320	170	0x2d3c30	108800	rgb565
28	G	Z_POWERON26	320	170	0x2ee530	108800	rgb565
29	G	Z_POWERON27	320	170	0x308e30	108800	rgb565
30	G	Z_POWERON28	320	170	0x323730	108800	rgb565
31	G	Z_POWERON29	320	170	0x33e030	108800	rgb565
32	G	Z_POWERON30	320	170	0x358930	108800	rgb565
33	G	Z_POWERON31	320	170	0x373230	108800	rgb565
34	G	Z_POWERON32	320	170	0x38db30	108800	rgb565
35	G	Z_POWERON33	320	170	0x3a8430	108800	rgb565
36	G	Z_POWERON34	320	170	0x3c2d30	108800	rgb565
37	G	Z_POWERON35	320	170	0x3dd630	108800	rgb565
38	G	Z_POWERON36	320	170	0x3f7f30	108800	rgb565
39	G	Z_POWERON37	320	170	0x412830	108800	rgb565
40	G	Z_POWERON38	320	170	0x42d130	108800	rgb565
41	G	Z_POWERON39	320	170	0x447a30	108800	rgb565
42	G	POWEROFF0	320	170	0x462330	108800	rgb565
43	G	UPDATAEN	320	170	0x47cc30	108800	rgb565
44	G	UPDATACH_(0,0).BMP	320	170	0x497530	108800	rgb565
45	G	BKTIMEX	320	170	0x4b1e30	108800	rgb565
46	G	CHARGELEVEL0	320	170	0x4cc730	108800	rgb565
47	G	CHARGELEVEL1	320	170	0x4e7030	108800	rgb565
48	G	CHARGELEVEL2	320	170	0x501930	108800	rgb565
49	G	CHARGELEVEL3	320	170	0x51c230	108800	rgb565
50	G	CHARGELEVEL4	320	170	0x536b30	108800	rgb565
51	G	CHARGELEVEL5	1	1	0x551430	2	rgb565
52	G	CKEY0	42	56	0x551432	4704	rgb565
53	G	CKEY1	42	56	0x552692	4704	rgb565
54	G	CKEY2	42	56	0x5538f2	4704	rgb565
55	G	CKEY3	42	56	0x554b52	4704	rgb565
56	G	CKEY4	42	56	0x555db2	4704	rgb565
57	G	CKEY5	42	56	0x557012	4704	rgb565
58	G	CKEY6	42	56	0x558272	4704	rgb565
59	G	CKEY7	42	56	0x5594d2	4704	rgb565
60	G	CKEY8	42	56	0x55a732	4704	rgb565
61	G	CKEY9	42	56	0x55b992	4704	rgb565
62	G	CKEY10	23	13	0x55cbf2	598	rgb565
63	G	CKEY11	22	13	0x55ce48	572	rgb565
64	G	TIME_A	18	9	0x55d084	324	rgb565
65	G	TIME_U	18	9	0x55d1c8	324	rgb565
66	G	BKTIME	320	170	0x55d30c	108800	rgb565
67	A	ASTYLE	20	24	0x577c0c	960	rgb565
68	A	USB_BACKGROUND	320	170	0x577fcc	108800	rgb565
69	A	MAINMENUPAGE10	320	170	0x5928cc	108800	rgb565
70	A	MAINMENUPAGE20	320	170	0x5ad1cc	108800	rgb565
71	A	MAINMENUPAGE30	320	170	0x5c7acc	108800	rgb565
72	A	MAINMENUPAGE40	320	170	0x5e23cc	108800	rgb565
73	A	MAINMENUPAGE50	320	170	0x5fcccc	108800	rgb565
74	A	MESSAGEBOX_BACKGROUND	240	100	0x6175cc	48000	rgb565
75	A	DIALOGBOX_BACKGROUND	240	100	0x62314c	48000	rgb565
76	A	DIALOGBOX_BUTTONNO	188	28	0x62eccc	10528	rgb565
77	A	DIALOGBOX_BUTTONYES	188	28	0x6315ec	10528	rgb565
78	A	LOWPOWER	240	100	0x633f0c	48000	rgb565
79	A	MUSIC_BACKGROUND	320	170	0x63fa8c	108800	rgb565
80	A	MUSIC_BOTTOM	260	17	0x65a38c	8840	rgb565
81	A	MUSIC_BPSBACKGROND	5	5	0x65c614	50	rgb565
82	A	MUSIC_PLAY_STATE	10	13	0x65c646	260	rgb565
83	A	MUSIC_PAUSE_STATE	12	13	0x65c74a	312	rgb565
84	A	MUSIC_LOOP_MODE02	16	16	0x65c882	512	rgb565
85	A	MUSIC_LOOP_MODE03	16	14	0x65ca82	448	rgb565
86	A	MUSIC_LOOP_MODE04	16	16	0x65cc42	512	rgb565
87	A	MUSIC_LOOP_MODE05	16	14	0x65ce42	448	rgb565
88	A	MUSIC_LOOP_MODE06	15	16	0x65d002	480	rgb565
89	A	MUSIC_LOOP_MODE07	25	20	0x65d1e2	1000	rgb565
90	A	MUSIC_ORDER_MODE03	17	13	0x65d5ca	442	rgb565
91	A	MUSIC_ORDER_MODE04	16	14	0x65d784	448	rgb565
92	A	MUSIC_A_B_MODE_BACK	36	11	0x65d944	792	rgb565
93	A	MUSIC_A_MODE	36	11	0x65dc5c	792	rgb565
94	A	MUSIC_A_B_MODE	36	11	0x65df74	792	rgb565
95	A	MUSIC_BATTERY01	20	12	0x65e28c	480	rgb565
96	A	MUSIC_BATTERY02	20	12	0x65e46c	480	rgb565
97	A	MUSIC_BATTERY03	20	12	0x65e64c	480	rgb565
98	A	MUSIC_BATTERY04	20	12	0x65e82c	480	rgb565
99	A	MUSIC_BATTERY05	20	12	0x65ea0c	480	rgb565
100	A	MUSIC_SMALLLOCK	12	12	0x65ebec	288	rgb565
101	A	MUSIC_SMALLLOCK_BACK	12	12	0x65ed0c	288	rgb565
102	A	FM_FREGUAGE	1	2	0x65ee2c	4	rgb565
103	A	FM_FREGUAGE_BK	1	2	0x65ee30	4	rgb565
104	A	BROWSER_FILETYPE_FOLDER_BLUE	12	14	0x65ee34	336	rgb565
105	A	BROWSER_FILETYPE_MUSIC_BLUE	12	14	0x65ef84	336	rgb565
106	A	BROWSER_FILETYPE_VIDEO_BLUE	21	20	0x65f0d4	840	rgb565
107	A	BROWSER_FILETYPE_TEXT_BLUE	12	14	0x65f41c	336	rgb565
108	A	BROWSER_FILETYPE_PICTURE_BLUE	12	14	0x65f56c	336	rgb565
109	A	BROWSER_FILETYPE_OTHER_BLUE	12	14	0x65f6bc	336	rgb565
110	A	BROWSER_FILETYPE_FOLDER	12	14	0x65f80c	336	rgb565
111	A	BROWSER_FILETYPE_MUSIC	12	14	0x65f95c	336	rgb565
112	A	BROWSER_FILETYPE_VIDEO	20	20	0x65faac	800	rgb565
113	A	BROWSER_FILETYPE_TEXT	12	14	0x65fdcc	336	rgb565
114	A	BROWSER_FILETYPE_PICTURE	12	14	0x65ff1c	336	rgb565
115	A	BROWSER_FILETYPE_OTHER	12	14	0x66006c	336	rgb565
116	A	BROWSER_FILETYPE_FOLDER_RED	12	14	0x6601bc	336	rgb565
117	A	BROWSER_FILETYPE_MUSIC_RED	12	14	0x66030c	336	rgb565
118	A	BROWSER_FILETYPE_VIDEO_RED	21	20	0x66045c	840	rgb565
119	A	BROWSER_FILETYPE_TEXT_RED	12	14	0x6607a4	336	rgb565
120	A	BROWSER_FILETYPE_PICTURE_RED	12	14	0x6608f4	336	rgb565
121	A	BROWSER_FILETYPE_OTHER_RED	12	14	0x660a44	336	rgb565
122	A	BROWSER_BACKGROUND	320	170	0x660b94	108800	rgb565
123	A	ICON_SELBLUE	15	15	0x67b494	450	rgb565
124	A	ICON_SEL	15	15	0x67b656	450	rgb565
125	A	ICON_SEL1	15	15	0x67b818	450	rgb565
126	A	JEPG_ICON	16	16	0x67b9da	512	rgb565
127	A	MUSIC_ICON	16	16	0x67bbda	512	rgb565
128	A	PLAY_SCROLL	1	7	0x67bdda	14	rgb565
129	A	PLAY_SCROLLBLANK	1	7	0x67bde8	14	rgb565
130	A	PONIT_NOSELBLUE	15	15	0x67bdf6	450	rgb565
131	A	PONIT_NOSEL	15	15	0x67bfb8	450	rgb565
132	A	PONIT_NOSEL1	15	15	0x67c17a	450	rgb565
133	A	SEL_ICON	129	24	0x67c33c	6192	rgb565
134	A	SEL_ICON1	129	24	0x67db6c	6192	rgb565
135	A	SEL_ICON2	129	24	0x67f39c	6192	rgb565
136	A	SEL_ICON3	129	24	0x680bcc	6192	rgb565
137	A	SEL_ICON4	179	24	0x6823fc	8592	rgb565
138	A	SEL_ICON5	179	24	0x68458c	8592	rgb565
139	A	SEL_ICON6	179	24	0x68671c	8592	rgb565
140	A	SEL_ICONPART	150	47	0x6888ac	14100	rgb565
141	A	SEL_ICONPART0	100	40	0x68bfc0	8000	rgb565
142	A	WARNING_BOX	240	100	0x68df00	48000	rgb565
143	A	NOSEL00_ICON	37	16	0x699a80	1184	rgb565
144	A	MEIDASORTBAK0	90	16	0x699f20	2880	rgb565
145	A	MEIDASORTBAK1	90	16	0x69aa60	2880	rgb565
146	A	MEIDASORTBAK2	90	16	0x69b5a0	2880	rgb565
147	A	MEIDASORTBAK3	90	16	0x69c0e0	2880	rgb565
148	A	MDB_BACKGROUND	320	170	0x69cc20	108800	rgb565
149	A	NOWPLAY_BLUE	21	20	0x6b7520	840	rgb565
150	A	ALLMUSIC_BLUE	21	20	0x6b7868	840	rgb565
151	A	SINGER_BLUE	21	20	0x6b7bb0	840	rgb565
152	A	ABLUM_BLUE	21	20	0x6b7ef8	840	rgb565
153	A	GENRE_BLUE	21	20	0x6b8240	840	rgb565
154	A	LIST_BLUE	21	20	0x6b8588	840	rgb565
155	A	MYFAVO_BLUE	21	20	0x6b88d0	840	rgb565
156	A	MEDIAUPDATA_BLUE	21	21	0x6b8c18	882	rgb565
157	A	BREAKPOINT_PLAY_BLUE	21	20	0x6b8f8a	840	rgb565
158	A	NOWPLAY	20	20	0x6b92d2	800	rgb565
159	A	ALLMUSIC	20	20	0x6b95f2	800	rgb565
160	A	SINGER	20	20	0x6b9912	800	rgb565
161	A	ABLUM	21	20	0x6b9c32	840	rgb565
162	A	GENRE	20	20	0x6b9f7a	800	rgb565
163	A	LIST	20	20	0x6ba29a	800	rgb565
164	A	MYFAVO	21	20	0x6ba5ba	840	rgb565
165	A	MEDIAUPDATA	20	20	0x6ba902	800	rgb565
166	A	BREAKPOINT_PLAY	20	20	0x6bac22	800	rgb565
167	A	NOWPLAY_RED	21	20	0x6baf42	840	rgb565
168	A	ALLMUSIC_RED	21	20	0x6bb28a	840	rgb565
169	A	SINGER_RED	21	20	0x6bb5d2	840	rgb565
170	A	ABLUM_RED	21	20	0x6bb91a	840	rgb565
171	A	GENRE_RED	21	20	0x6bbc62	840	rgb565
172	A	LIST_RED	21	20	0x6bbfaa	840	rgb565
173	A	MYFAVO_RED	21	20	0x6bc2f2	840	rgb565
174	A	MEDIAUPDATA_RED	21	21	0x6bc63a	882	rgb565
175	A	BREAKPOINT_PLAY_RED	21	20	0x6bc9ac	840	rgb565
176	A	FILE_NUMBER_UP00	7	10	0x6bccf4	140	rgb565
177	A	FILE_NUMBER_UP01	7	10	0x6bcd80	140	rgb565
178	A	FILE_NUMBER_UP02	7	10	0x6bce0c	140	rgb565
179	A	FILE_NUMBER_UP03	7	10	0x6bce98	140	rgb565
180	A	FILE_NUMBER_UP04	7	10	0x6bcf24	140	rgb565
181	A	FILE_NUMBER_UP05	7	10	0x6bcfb0	140	rgb565
182	A	FILE_NUMBER_UP06	7	10	0x6bd03c	140	rgb565
183	A	FILE_NUMBER_UP07	7	10	0x6bd0c8	140	rgb565
184	A	FILE_NUMBER_UP08	7	10	0x6bd154	140	rgb565
185	A	FILE_NUMBER_UP09	7	10	0x6bd1e0	140	rgb565
186	A	FILE_NUMBER_UP10	4	9	0x6bd26c	72	rgb565
187	A	FILE_NUMBER_UP11	2	9	0x6bd2b4	36	rgb565
188	A	MUSIC_EQ_NOR	21	14	0x6bd2d8	588	rgb565
189	A	MUSIC_EQ_RETRO	21	14	0x6bd524	588	rgb565
190	A	MUSIC_EQ_BAS	21	14	0x6bd770	588	rgb565
191	A	MUSIC_EQ_HEAVY	21	14	0x6bd9bc	588	rgb565
192	A	MUSIC_EQ_POP	21	14	0x6bdc08	588	rgb565
193	A	MUSIC_EQ_JAZ	20	14	0x6bde54	560	rgb565
194	A	MUSIC_EQ_MS	20	14	0x6be084	560	rgb565
195	A	MUSIC_EQ_USE	20	14	0x6be2b4	560	rgb565
196	A	MUSIC_SLIDER	10	10	0x6be4e4	200	rgb565
197	A	MUSIC_SLIDERBK	10	10	0x6be5ac	200	rgb565
198	A	RECORDER_RECORDING1	320	60	0x6be674	38400	rgb565
199	A	RECORDER_RECORDING2	320	60	0x6c7c74	38400	rgb565
200	A	RECORDER_RECORDING3	320	60	0x6d1274	38400	rgb565
201	A	RECORDER_RECORDING4	320	60	0x6da874	38400	rgb565
202	A	RECORDER_RECORDING5	320	60	0x6e3e74	38400	rgb565
203	A	RECORDER_RECORDING6	320	60	0x6ed474	38400	rgb565
204	A	RECORDER_RECORDING7	320	60	0x6f6a74	38400	rgb565
205	A	RECORDER_RECORDING8	320	60	0x700074	38400	rgb565
206	A	RECORDER_RECORDING9	320	60	0x709674	38400	rgb565
207	A	RECORDER_RECORDING10	320	60	0x712c74	38400	rgb565
208	A	RECORDER_RECORDING11	320	60	0x71c274	38400	rgb565
209	A	RECORDER_RECORDING12	320	60	0x725874	38400	rgb565
210	A	SM_COM_VOLUME_000	320	170	0x72ee74	108800	rgb565
211	A	SM_COM_VOLUME_001	320	59	0x749774	37760	rgb565
212	A	SM_COM_VOLUME_002	320	59	0x752af4	37760	rgb565
213	A	SM_COM_VOLUME_003	320	59	0x75be74	37760	rgb565
214	A	SM_COM_VOLUME_004	320	59	0x7651f4	37760	rgb565
215	A	SM_COM_VOLUME_005	320	59	0x76e574	37760	rgb565
216	A	SM_COM_VOLUME_006	2	9	0x7778f4	36	rgb565
217	A	SM_COM_VOLUME_007	2	6	0x777918	24	rgb565
218	A	SM_COM_VOLUME_008	99	16	0x777930	3168	rgb565
219	A	SM_COM_VOLUME_009	155	91	0x778590	28210	rgb565
220	A	CARDNO	9	11	0x77f3c2	198	rgb565
221	A	CARDHAVE	9	11	0x77f488	198	rgb565
222	A	EARNO	15	14	0x77f54e	420	rgb565
223	A	EARHAVE	15	14	0x77f6f2	420	rgb565
224	A	KEY0	21	20	0x77f896	840	rgb565
225	A	KEY1	20	20	0x77fbde	800	rgb565
226	A	KEY2	21	21	0x77fefe	882	rgb565
227	A	KEY3	20	20	0x780270	800	rgb565
228	A	KEY4	21	21	0x780590	882	rgb565
229	A	KEY5	20	20	0x780902	800	rgb565
230	A	KEY6	21	21	0x780c22	882	rgb565
231	A	KEY7	20	20	0x780f94	800	rgb565
232	A	KEY8	21	21	0x7812b4	882	rgb565
233	A	KEY9	20	20	0x781626	800	rgb565
234	A	KEY10	21	21	0x781946	882	rgb565
235	A	KEY11	20	20	0x781cb8	800	rgb565
236	A	KEY12	21	20	0x781fd8	840	rgb565
237	A	KEY13	20	20	0x782320	800	rgb565
238	A	KEY14	21	21	0x782640	882	rgb565
239	A	KEY15	20	20	0x7829b2	800	rgb565
240	A	KEY16	21	20	0x782cd2	840	rgb565
241	A	KEY17	20	20	0x78301a	800	rgb565
242	A	KEY18	21	21	0x78333a	882	rgb565
243	A	KEY19	20	20	0x7836ac	800	rgb565
244	A	KEY20	15	15	0x7839cc	450	rgb565
245	A	KEY21	15	15	0x783b8e	450	rgb565
246	A	KEY22	3	4	0x783d50	24	rgb565
247	A	KEY23	21	20	0x783d68	840	rgb565
248	A	KEY24	20	19	0x7840b0	760	rgb565
249	A	KEY25	21	20	0x7843a8	840	rgb565
250	A	KEY26	20	20	0x7846f0	800	rgb565
251	A	KEY27	21	20	0x784a10	840	rgb565
252	A	KEY28	20	20	0x784d58	800	rgb565
253	A	KEY29	20	20	0x785078	800	rgb565
254	A	KEY30	20	20	0x785398	800	rgb565
255	A	KEY31	20	19	0x7856b8	760	rgb565
256	A	KEY32	20	20	0x7859b0	800	rgb565
257	A	KEY33	19	20	0x785cd0	760	rgb565
258	A	KEY40	47	12	0x785fc8	1128	rgb565
259	A	KEY41	48	12	0x786430	1152	rgb565
260	A	KEY42	52	12	0x7868b0	1248	rgb565
261	A	KEY43	53	12	0x786d90	1272	rgb565
262	A	KEY44	47	12	0x787288	1128	rgb565
263	A	KEY51	20	20	0x7876f0	800	rgb565
264	A	KEY52	20	19	0x787a10	760	rgb565
265	A	KEY53	20	19	0x787d08	760	rgb565
266	A	KEY54	20	19	0x788000	760	rgb565
267	A	KEY55	21	20	0x7882f8	840	rgb565
268	A	KEY56	20	20	0x788640	800	rgb565
269	A	KEY57	20	20	0x788960	800	rgb565
270	A	KEY58	19	19	0x788c80	722	rgb565
271	A	KEYCHANGE	176	66	0x788f52	23232	rgb565
272	A	KEYCH0	21	20	0x78ea12	840	rgb565
273	A	KEYCH1	21	20	0x78ed5a	840	rgb565
274	A	TIME_BACK_BOX	320	170	0x78f0a2	108800	rgb565
275	A	TIME_BACK_BOXE	40	40	0x7a99a2	3200	rgb565
276	A	TIME_NUM1_00	10	16	0x7aa622	320	rgb565
277	A	TIME_NUM1_01	10	16	0x7aa762	320	rgb565
278	A	TIME_NUM1_02	10	16	0x7aa8a2	320	rgb565
279	A	TIME_NUM1_03	10	16	0x7aa9e2	320	rgb565
280	A	TIME_NUM1_04	10	16	0x7aab22	320	rgb565
281	A	TIME_NUM1_05	10	16	0x7aac62	320	rgb565
282	A	TIME_NUM1_06	10	16	0x7aada2	320	rgb565
283	A	TIME_NUM1_07	10	16	0x7aaee2	320	rgb565
284	A	TIME_NUM1_08	10	16	0x7ab022	320	rgb565
285	A	TIME_NUM1_09	10	16	0x7ab162	320	rgb565
286	A	TIME_NUM1_10	10	16	0x7ab2a2	320	rgb565
287	A	TIME_NUM1_11	10	16	0x7ab3e2	320	rgb565
288	A	TIME_NUM3_00	9	12	0x7ab522	216	rgb565
289	A	TIME_NUM3_01	9	12	0x7ab5fa	216	rgb565
290	A	TIME_NUM3_02	9	12	0x7ab6d2	216	rgb565
291	A	TIME_NUM3_03	9	12	0x7ab7aa	216	rgb565
292	A	TIME_NUM3_04	9	12	0x7ab882	216	rgb565
293	A	TIME_NUM3_05	9	12	0x7ab95a	216	rgb565
294	A	TIME_NUM3_06	9	12	0x7aba32	216	rgb565
295	A	TIME_NUM3_07	9	12	0x7abb0a	216	rgb565
296	A	TIME_NUM3_08	9	12	0x7abbe2	216	rgb565
297	A	TIME_NUM3_09	9	12	0x7abcba	216	rgb565
298	A	TIME_NUM3_10	4	9	0x7abd92	72	rgb565
299	A	MCARDYES	16	14	0x7abdda	448	rgb565
300	A	MCARDYES1	16	14	0x7abf9a	448	rgb565
301	A	MCARDNO	20	20	0x7ac15a	800	rgb565
302	A	MCARDNO1	21	20	0x7ac47a	840	rgb565
303	A	MCARDNO2	20	20	0x7ac7c2	800	rgb565
304	A	MCARDNO3	21	20	0x7acae2	840	rgb565
305	A	BTOFF	11	12	0x7ace2a	264	rgb565
306	A	BTON	11	12	0x7acf32	264	rgb565
307	A	BTOK	11	12	0x7ad03a	264	rgb565
308	A	MENUDOT	22	2	0x7ad142	88	rgb565
309	A	MYLOVE	13	11	0x7ad19a	286	rgb565
310	A	MYLOVEX	13	11	0x7ad2b8	286	rgb565
311	A	MYLOVEB	13	12	0x7ad3d6	312	rgb565
312	A	MYLOVEBX	13	12	0x7ad50e	312	rgb565
313	A	MAINMENU_PLAYING	1	1	0x7ad646	2	rgb565
314	A	AAKEY32	18	12	0x7ad648	432	rgb565
315	A	AAKEY33	18	11	0x7ad7f8	396	rgb565
316	A	AAKEY35	18	12	0x7ad984	432	rgb565
317	A	AKEY32	21	13	0x7adb34	546	rgb565
318	A	AAKEY34	20	20	0x7add56	800	rgb565
319	A	AAKEY36	20	20	0x7ae076	800	rgb565
320	A	BATTC0	20	12	0x7ae396	480	rgb565
321	A	BATTC1	20	12	0x7ae576	480	rgb565
322	A	BATTC2	20	12	0x7ae756	480	rgb565
323	A	BATTC3	20	12	0x7ae936	480	rgb565
324	A	BATTC4	20	12	0x7aeb16	480	rgb565
325	A	MUSIC_BACKGROUND1	320	170	0x7aecf6	108800	rgb565
326	A	MUSIC_BACKGROUND2	159	100	0x7c95f6	31800	rgb565
327	A	AKEY32A	21	13	0x7d122e	546	rgb565
328	A	MUSIC_BOTTOMA	158	17	0x7d1450	5372	rgb565
329	A	SEL_ICONPART0A	120	14	0x7d294c	3360	rgb565
330	A	SEL_ICONPART0B	96	14	0x7d366c	2688	rgb565
331	A	SEL_ICONPART0C	95	14	0x7d40ec	2660	rgb565
332	A	VOLNUM_00	7	13	0x7d4b50	182	rgb565
333	A	VOLNUM_01	7	13	0x7d4c06	182	rgb565
334	A	VOLNUM_02	7	13	0x7d4cbc	182	rgb565
335	A	VOLNUM_03	7	13	0x7d4d72	182	rgb565
336	A	VOLNUM_04	7	13	0x7d4e28	182	rgb565
337	A	VOLNUM_05	7	13	0x7d4ede	182	rgb565
338	A	VOLNUM_06	7	13	0x7d4f94	182	rgb565
339	A	VOLNUM_07	7	13	0x7d504a	182	rgb565
340	A	VOLNUM_08	7	13	0x7d5100	182	rgb565
341	A	VOLNUM_09	7	13	0x7d51b6	182	rgb565
342	A	VOLNUM_L	7	13	0x7d526c	182	rgb565
343	A	VOLNUM_R	8	13	0x7d5322	208	rgb565
344	A	VOLNUM_X	179	142	0x7d53f2	50836	rgb565
345	A	VOLNUM_Y	7	15	0x7e1a86	210	rgb565
346	A	VOLNUM_YY	7	15	0x7e1b58	210	rgb565
347	A	VOLNUM_Z	1	8	0x7e1c2a	16	rgb565
348	A	MUSIC_B	136	127	0x7e1c3a	34544	rgb565
349	A	SETMENU_USERSEL01	24	127	0x7ea32a	6096	rgb565
350	A	SETMENU_USERSEL02	24	10	0x7ebafa	480	rgb565
351	A	SETMENU_USERNOSEL01	24	127	0x7ebcda	6096	rgb565
352	A	SETMENU_USERNOSEL02	24	10	0x7ed4aa	480	rgb565
353	A	SETMENU_USEREQSETTING	320	170	0x7ed68a	108800	rgb565
354	A	P_GREENC0	12	19	0x807f8a	456	rgb565
355	A	P_GREENC1	12	19	0x808152	456	rgb565
356	A	P_GREENC2	12	19	0x80831a	456	rgb565
357	A	P_GREENC3	12	19	0x8084e2	456	rgb565
358	A	P_GREENC4	12	19	0x8086aa	456	rgb565
359	A	P_GREENC5	12	19	0x808872	456	rgb565
360	A	P_GREENC6	12	19	0x808a3a	456	rgb565
361	A	P_GREENC7	12	19	0x808c02	456	rgb565
362	A	P_GREENC8	12	19	0x808dca	456	rgb565
363	A	P_GREENC9	12	19	0x808f92	456	rgb565
364	A	USB_DAC	320	170	0x80915a	108800	rgb565
365	A	USB_DATA	320	170	0x823a5a	108800	rgb565
366	A	USB_DACSHOW1	320	62	0x83e35a	39680	rgb565
367	A	USB_DACSHOW2	320	62	0x847e5a	39680	rgb565
368	A	USB_DACSHOW3	320	62	0x85195a	39680	rgb565
369	A	USB_DACSHOW4	320	62	0x85b45a	39680	rgb565
370	A	USB_DACSHOW5	320	62	0x864f5a	39680	rgb565
371	A	USB_PLAYER	320	170	0x86ea5a	108800	rgb565
372	A	USB_PLAYER1	320	62	0x88935a	39680	rgb565
373	A	USB_PLAYER2	320	62	0x892e5a	39680	rgb565
374	A	USB_PLAYER3	320	62	0x89c95a	39680	rgb565
375	A	USB_PLAYER4	320	62	0x8a645a	39680	rgb565
376	A	USB_PLAYER5	320	62	0x8aff5a	39680	rgb565
377	B	BSTYLE	20	24	0x8b9a5a	960	rgb565
378	B	BUSB_BACKGROUND	320	170	0x8b9e1a	108800	rgb565
379	B	BMAINMENUPAGE10	320	170	0x8d471a	108800	rgb565
380	B	BMAINMENUPAGE20	320	170	0x8ef01a	108800	rgb565
381	B	BMAINMENUPAGE30	320	170	0x90991a	108800	rgb565
382	B	BMAINMENUPAGE40	320	170	0x92421a	108800	rgb565
383	B	BMAINMENUPAGE50	320	170	0x93eb1a	108800	rgb565
384	B	BMESSAGEBOX_BACKGROUND	240	100	0x95941a	48000	rgb565
385	B	BDIALOGBOX_BACKGROUND	240	100	0x964f9a	48000	rgb565
386	B	BDIALOGBOX_BUTTONNO	188	28	0x970b1a	10528	rgb565
387	B	BDIALOGBOX_BUTTONYES	188	28	0x97343a	10528	rgb565
388	B	BLOWPOWER	240	100	0x975d5a	48000	rgb565
389	B	BMUSIC_BACKGROUND	320	170	0x9818da	108800	rgb565
390	B	BMUSIC_BOTTOM	260	17	0x99c1da	8840	rgb565
391	B	BMUSIC_BPSBACKGROND	5	5	0x99e462	50	rgb565
392	B	BMUSIC_PLAY_STATE	10	13	0x99e494	260	rgb565
393	B	BMUSIC_PAUSE_STATE	12	13	0x99e598	312	rgb565
394	B	BMUSIC_LOOP_MODE02	16	16	0x99e6d0	512	rgb565
395	B	BMUSIC_LOOP_MODE03	16	16	0x99e8d0	512	rgb565
396	B	BMUSIC_LOOP_MODE04	16	16	0x99ead0	512	rgb565
397	B	BMUSIC_LOOP_MODE05	16	16	0x99ecd0	512	rgb565
398	B	BMUSIC_LOOP_MODE06	16	16	0x99eed0	512	rgb565
399	B	BMUSIC_LOOP_MODE07	1	1	0x99f0d0	2	rgb565
400	B	BMUSIC_ORDER_MODE03	17	13	0x99f0d2	442	rgb565
401	B	BMUSIC_ORDER_MODE04	16	14	0x99f28c	448	rgb565
402	B	BMUSIC_A_B_MODE_BACK	36	11	0x99f44c	792	rgb565
403	B	BMUSIC_A_MODE	36	11	0x99f764	792	rgb565
404	B	BMUSIC_A_B_MODE	36	11	0x99fa7c	792	rgb565
405	B	BMUSIC_BATTERY01	20	12	0x99fd94	480	rgb565
406	B	BMUSIC_BATTERY02	20	12	0x99ff74	480	rgb565
407	B	BMUSIC_BATTERY03	20	12	0x9a0154	480	rgb565
408	B	BMUSIC_BATTERY04	20	12	0x9a0334	480	rgb565
409	B	BMUSIC_BATTERY05	20	12	0x9a0514	480	rgb565
410	B	BMUSIC_SMALLLOCK	12	12	0x9a06f4	288	rgb565
411	B	BMUSIC_SMALLLOCK_BACK	12	12	0x9a0814	288	rgb565
412	B	BFM_FREGUAGE	1	2	0x9a0934	4	rgb565
413	B	BFM_FREGUAGE_BK	1	2	0x9a0938	4	rgb565
414	B	BBROWSER_FILETYPE_FOLDER_BLUE	14	13	0x9a093c	364	rgb565
415	B	BBROWSER_FILETYPE_MUSIC_BLUE	14	16	0x9a0aa8	448	rgb565
416	B	BBROWSER_FILETYPE_VIDEO_BLUE	20	20	0x9a0c68	800	rgb565
417	B	BBROWSER_FILETYPE_TEXT_BLUE	12	14	0x9a0f88	336	rgb565
418	B	BBROWSER_FILETYPE_PICTURE_BLUE	12	14	0x9a10d8	336	rgb565
